PeopleID	FullName	FullNameReversed	VIAFURL	WikipediaURL	WikipediaImageURL
lalivelisa022972	Élisabeth Françoise Sophie de La Live de Bellegarde, comtesse d'Houdetot	La Live de Bellegarde, Élisabeth Françoise Sophie de, comtesse d'Houdetot	http://viaf.org/64772846/		
lalivlouis000810	Louise Florence Pétronille La Live, marquise d'Épinay	La Live, Louise Florence Pétronille, marquise d'Épinay	http://viaf.org/51720337/	http://en.wikipedia.org/wiki/Louise_d'Épinay	
laluzcesar024296	César Henri de La Luzerne, comte de La Luzerne	La Luzerne, César Henri de, comte de La Luzerne	http://viaf.org/49357229/	http://en.wikipedia.org/wiki/César_Henri,_comte_de_La_Luzerne	
lamarre000002178	abbé — de La Marre	La Marre, abbé — de	http://viaf.org/225735711/		
lambcarol0024667	Lady Caroline Lamb	Lamb, Lady Caroline	http://viaf.org/76413276/		
lambecharl023408	Charles Lambert	Lambert, Charles	http://viaf.org/29544130/		
lambemaxim002510	Graf Maximilian Josef von Lamberg	Lamberg, Graf Maximilian Josef von	http://viaf.org/9837764/		
lameyandre024549	Andreas Lamey	Lamey, Andreas	http://viaf.org/20437134/		
lamicjeanb001048	Jean Baptiste François de La Michodière	La Michodière, Jean Baptiste François de	http://viaf.org/49280221/		
lamoichret001090	Chrétien Guillaume de Lamoignon de Malesherbes	Lamoignon de Malesherbes, Chrétien Guillaume de	http://viaf.org/73870973/	http://en.wikipedia.org/wiki/Guillaume-Chrétien_de_Lamoignon_de_Malesherbes	
lamoiguill004607	Guillaume de Lamoignon de Malesherbes	Lamoignon de Malesherbes, Guillaume de	http://viaf.org/84162644/	http://en.wikipedia.org/wiki/Guillaume_de_Lamoignon_de_Blancmesnil	
lamoiguill024174	Guillaume de Lamoignon de Blancmesnil	Lamoignon de Blancmesnil, Guillaume de	http://viaf.org/84162644/	http://en.wikipedia.org/wiki/Guillaume_de_Lamoignon_de_Blancmesnil	
lancajosep002204	Joseph Lancaster	Lancaster, Joseph	http://viaf.org/51823093/	http://en.wikipedia.org/wiki/Joseph_Lancaster	http://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Joseph_Lancaster_by_John_Hazlitt.jpg/220px-Joseph_Lancaster_by_John_Hazlitt.jpg
langdjohn0002207	John Langdon	Langdon, John	http://viaf.org/43255701/	http://en.wikipedia.org/wiki/John_Langdon	
langujeanj002209	Jean Joseph Languet de La Villeneuve de Gergy, archevêque de Sens	Languet de La Villeneuve de Gergy, Jean Joseph, archevêque de Sens	http://viaf.org/89176995/	http://en.wikipedia.org/wiki/Jean-Joseph_Languet_de_Gergy	http://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Jean-Joseph_Languet_de_Gergy.jpg/200px-Jean-Joseph_Languet_de_Gergy.jpg
laplajeanm002180	Jean Marie Roland, vicomte de La Platière	Roland, Jean Marie, vicomte de La Platière	http://viaf.org/46800495/	http://en.wikipedia.org/wiki/Jean-Marie_Roland,_vicomte_de_la_Platière	
laplapierr001051	Pierre Antoine de La Place	La Place, Pierre Antoine de	http://viaf.org/29543734/		
laporfranc023552	François Jean Gabriel de La Porte Du Theil	La Porte Du Theil, François Jean Gabriel de	http://viaf.org/54234942/	http://en.wikipedia.org/wiki/Gabriel_de_La_Porte_du_Theil	
laporjosep001054	Joseph de La Porte	La Porte, Joseph de	http://viaf.org/29536176/		
larchjeanc001094	Jean Chrysostome de Larcher, comte de La Touraille	Larcher, Jean Chrysostome de, comte de La Touraille	http://viaf.org/122375500/		
larivaugus025104	Auguste Arthur de La Rive	La Rive, Auguste Arthur de	http://viaf.org/95149993/		
larivpaulp004453	Paul Pierre Le Mercier de La Rivière	La Rivière, Paul Pierre Le Mercier de	http://viaf.org/31999036/		
larocjeanp001055	Jean Pierre Louis de La Roche Du Maine, marquis de Luchet	La Roche Du Maine, Jean Pierre Louis de, marquis de Luchet	http://viaf.org/61555838/		
larocmarie001057	Marie Louise Nicole Élisabeth de La Rochefoucauld, duchesse d'Anville	La Rochefoucauld, Marie Louise Nicole Élisabeth de, duchesse d'Anville	http://viaf.org/2154640/		
larocmarie023396	Marie Sophie von La Roche	La Roche, Marie Sophie von	http://viaf.org/36932939/	http://en.wikipedia.org/wiki/Sophie_von_La_Roche	http://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Sophie_von_La_Roche_-_Georg_Oswald_May_1778.jpg/220px-Sophie_von_La_Roche_-_Georg_Oswald_May_1778.jpg
laroqantoi001059	Antoine de La Roque	La Roque, Antoine de	http://viaf.org/941368/		
laruepiete001061	Pieter de La Ruë	La Ruë, Pieter de	http://viaf.org/29523468/		
lastecharl004017	Charles Philibert de Lasteyrie, comte de Lasteyrie	Lasteyrie, Charles Philibert de, comte de Lasteyrie	http://viaf.org/41889451/		
latoufranc001067	Françoise Louise Eléonore de La Tour, baronne de Warens	La Tour, Françoise Louise Eléonore de, baronne de Warens	http://viaf.org/224431221/		
latoumauri001068	Maurice Quentin de La Tour	La Tour, Maurice Quentin de	http://viaf.org/49488081/	http://en.wikipedia.org/wiki/Maurice_Quentin_de_La_Tour	http://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Maurice_Quentin_de_La_Tour_003.jpg/220px-Maurice_Quentin_de_La_Tour_003.jpg
latousimon001069	Simon de La Tour	La Tour, Simon de	http://viaf.org/185987209/		
laujopierr002211	Pierre Laujon	Laujon, Pierre	http://viaf.org/14779178/	http://en.wikipedia.org/wiki/Pierre_Laujon	
launaemman023746	Emmanuel Henri Louis Alexandre de Launay, comte d'Antraigues	Launay, Emmanuel Henri Louis Alexandre de, comte d'Antraigues	http://viaf.org/17277689/		
launegideo025439	Gideon de Laune	Laune, Gideon de	http://viaf.org/35964076/		
laureetien002213	Étienne Lauréault de Foncemagne	Lauréault de Foncemagne, Étienne	http://viaf.org/7381775/	http://en.wikipedia.org/wiki/Étienne_Lauréault_de_Foncemagne	
laurefrenc002215	French Laurence	Laurence, French	http://viaf.org/76673155/	http://en.wikipedia.org/wiki/French_Laurence	
lavatjohan023383	Johann Caspar Lavater	Lavater, Johann Caspar	http://viaf.org/27067242/	http://en.wikipedia.org/wiki/Johann_Kaspar_Lavater	http://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Lavater.jpg/220px-Lavater.jpg
lavercleme001101	Clément Charles François de Laverdy	Laverdy, Clément Charles François de	http://viaf.org/41956030/	http://en.wikipedia.org/wiki/Clément_Charles_François_de_Laverdy	
laverlouis001074	Louis Élisabeth de La Vergne, comte de Tressan	La Vergne, Louis Élisabeth de, comte de Tressan	http://viaf.org/7425031/	http://en.wikipedia.org/wiki/Louis-Élisabeth_de_La_Vergne_de_Tressan	
lavirlouis001079	Louis Anne de La Virotte	La Virotte, Louis Anne de	http://viaf.org/76668079/		
lawjohn000005360	John Law	Law, John	http://viaf.org/14836706/	http://en.wikipedia.org/wiki/John_Law_(economist)	http://upload.wikimedia.org/wikipedia/commons/thumb/7/72/John_Law-Casimir_Balthazar_mg_8450.jpg/220px-John_Law-Casimir_Balthazar_mg_8450.jpg
lawrethoma017240	Thomas Lawrence	Lawrence, Thomas	http://viaf.org/59122598/	http://en.wikipedia.org/wiki/Thomas_Lawrence	http://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Self-Portrait-1788%29_by_Sir_Thomas_Lawrence%2C_PRA.jpg/220px-Self-Portrait-1788%29_by_Sir_Thomas_Lawrence%2C_PRA.jpg
lawricha00024629	Richard Law	Law, Richard	http://viaf.org/78040931/	http://en.wikipedia.org/wiki/Richard_Law_(judge)	http://upload.wikimedia.org/wikipedia/commons/thumb/5/56/JudgeRichardLaw.jpg/200px-JudgeRichardLaw.jpg
lawthoma00003911	Thomas Law	Law, Thomas	http://viaf.org/53157628/		
laytohenry004803	Henry Layton	Layton, Henry	http://viaf.org/53120649/	http://en.wikipedia.org/wiki/Henry_Layton	
lebasjacqu002227	Jacques Philippe Le Bas	Le Bas, Jacques Philippe	http://viaf.org/66555885/	http://en.wikipedia.org/wiki/Jacques-Philippe_Le_Bas	http://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/J_P_Le_Bas_portrait.jpg/220px-J_P_Le_Bas_portrait.jpg
lebegachil023381	Achille Guillaume Lebègue de Presle	Lebègue de Presle, Achille Guillaume	http://viaf.org/49322652/		
leblajeanb002230	Jean Bernard Le Blanc	Le Blanc, Jean Bernard	http://viaf.org/2512077/	http://en.wikipedia.org/wiki/Jean-Bernard,_abbé_Le_Blanc	
lebovberna002231	Bernard Le Bovier de Fontenelle	Le Bovier de Fontenelle, Bernard	http://viaf.org/99744686/	http://en.wikipedia.org/wiki/Bernard_le_Bovier_de_Fontenelle	http://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Fontenelle_2.jpg/220px-Fontenelle_2.jpg
lebrealexi002232	Alexis Jean Le Bret	Le Bret, Alexis Jean	http://viaf.org/44309062/		
lebrijacqu002233	Jacques Le Brigant	Le Brigant, Jacques	http://viaf.org/7471040/		
lebruponce001470	Ponce Denis Ecouchard Lebrun	Lebrun, Ponce Denis Ecouchard	http://viaf.org/9857083/	http://en.wikipedia.org/wiki/Ponce_Denis_Écouchard_Lebrun	
lecatclaud002235	Claude Nicolas Le Cat	Le Cat, Claude Nicolas	http://viaf.org/34498275/		
leclecharl002292	Charles Antoine Leclerc de La Bruyère	Leclerc de La Bruyère, Charles Antoine	http://viaf.org/79845492/		
leclegeorg002293	Georges Louis Leclerc, comte de Buffon	Leclerc, Georges Louis, comte de Buffon	http://viaf.org/36915547/	http://en.wikipedia.org/wiki/Georges-Louis_Leclerc,_Comte_de_Buffon	http://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Buffon_1707-1788.jpg/220px-Buffon_1707-1788.jpg
leclejean0002239	Jean Le Clerc	Le Clerc, Jean	http://viaf.org/49234977/	http://en.wikipedia.org/wiki/Jean_Leclerc_(theologian)	http://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Johannes-Clericus-1657.jpg/250px-Johannes-Clericus-1657.jpg
leclenicol002242	Nicolas Gabriel Le Clerc	Le Clerc, Nicolas Gabriel	http://viaf.org/22176743/		
lecorpierr002244	Pierre Robert Le Cornier de Cideville	Le Cornier de Cideville, Pierre Robert	http://viaf.org/4763235/	http://en.wikipedia.org/wiki/Pierre-Robert_Le_Cornier_de_Cideville	http://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/LeCornierdeCideville.jpg/220px-LeCornierdeCideville.jpg
lecorpierr002294	Pierre Jean Lecorvaisier	Lecorvaisier, Pierre Jean	http://viaf.org/45923852/		
leearthu00002299	Arthur Lee	Lee, Arthur	http://viaf.org/17232714/	http://en.wikipedia.org/wiki/Arthur_Lee_(diplomat)	http://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Lee_Coat_of_Arms.JPG/210px-Lee_Coat_of_Arms.JPG
leecharl00024643	Charles Lee	Lee, Charles	http://viaf.org/65472738/	http://en.wikipedia.org/wiki/Charles_Lee_(Attorney_General)	
leechwilli002303	William Leechman	Leechman, William	http://viaf.org/74003470/		
leefranc00024577	Francis Lightfoot Lee	Lee, Francis Lightfoot	http://viaf.org/16114824/	http://en.wikipedia.org/wiki/Francis_Lightfoot_Lee	http://upload.wikimedia.org/wikipedia/commons/b/b8/Francis_Lightfoot_Lee.jpg
leehenry00024613	Henry Lee	Lee, Henry	http://viaf.org/64735359/		
leejames00003914	James Lee	Lee, James	http://viaf.org/88058589/		
leericha00024902	Richard Bland Lee	Lee, Richard Bland	http://viaf.org/60568862/		
leeuwanton004390	Anton van Leeuwenhoek	Leeuwenhoek, Anton van	http://viaf.org/71426018/	http://en.wikipedia.org/wiki/Antonie_van_Leeuwenhoek	http://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Jan_Verkolje_-_Antonie_van_Leeuwenhoek.jpg/250px-Jan_Verkolje_-_Antonie_van_Leeuwenhoek.jpg
lefanalici024033	Alicia LeFanu	LeFanu, Alicia	http://viaf.org/28202565/		
lefeblouis023372	Louis François Henri Lefébure	Lefébure, Louis François Henri	http://viaf.org/27112682/		
lefebnicai025638	Nicaise Le Febvre	Le Febvre, Nicaise	http://viaf.org/100199084/		
lefevlouis024182	Louis François de Paule Le Fèvre d'Ormesson de Noiseau	Le Fèvre d'Ormesson de Noiseau, Louis François de Paule	http://viaf.org/14648472/		
leffichris024571	Christopher Leffingwell	Leffingwell, Christopher	http://viaf.org/28402844/		
lefrajeanj002308	Jean Jacques Lefranc, marquis de Pompignan	Lefranc, Jean Jacques, marquis de Pompignan	http://viaf.org/39398799/	http://en.wikipedia.org/wiki/Jean-Jacques_Lefranc,_Marquis_de_Pompignan	http://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/LeFranc_de_Pompignan.jpg/200px-LeFranc_de_Pompignan.jpg
lefrajosep002252	Joseph Jérôme Le Français de Lalande	Le Français de Lalande, Joseph Jérôme	http://viaf.org/95196947/	http://en.wikipedia.org/wiki/Jérôme_Lalande	
legenguill002253	Guillaume Joseph Hyacinthe Jean Baptiste Le Gentil de La Galaisière	Le Gentil de La Galaisière, Guillaume Joseph Hyacinthe Jean Baptiste	http://viaf.org/49263600/	http://en.wikipedia.org/wiki/Guillaume_Le_Gentil	http://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/PSM_V05_D274_Nebula_orionis_1758.jpg/220px-PSM_V05_D274_Nebula_orionis_1758.jpg
leggegeorg024481	George Legge, 3rd earl of Dartmouth	Legge, George, 3rd earl of Dartmouth	http://viaf.org/72134334/	http://en.wikipedia.org/wiki/George_Legge,_3rd_Earl_of_Dartmouth	http://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Portrait_of_George_Legge_3rd_Earl_of_Dartmouth_by_William_Daniell_1809.jpg/200px-Portrait_of_George_Legge_3rd_Earl_of_Dartmouth_by_William_Daniell_1809.jpg
leggewilli024467	William Legge, 2nd earl of Dartmouth	Legge, William, 2nd earl of Dartmouth	http://viaf.org/23952858/	http://en.wikipedia.org/wiki/William_Legge,_2nd_Earl_of_Dartmouth	http://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/William_Legge%2C_2nd_Earl_of_Dartmouth.jpg/200px-William_Legge%2C_2nd_Earl_of_Dartmouth.jpg
legoubenig023370	Bénigne Legouz de Gerland	Legouz de Gerland, Bénigne	http://viaf.org/89151711/		
leibngottf002310	Gottfried Wilhelm Leibniz	Leibniz, Gottfried Wilhelm	http://viaf.org/9849392/	http://en.wikipedia.org/wiki/Gottfried_Leibniz	http://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Gottfried_Wilhelm_von_Leibniz.jpg/220px-Gottfried_Wilhelm_von_Leibniz.jpg
leicheckar025317	Eckard Leichner	Leichner, Eckard	http://viaf.org/18149492/		
lejeujacqu002256	Jacques Vincent Delacroix	Delacroix, Jacques Vincent	http://viaf.org/68535/		
lekaihenri002313	Henri Louis Lekain	Lekain, Henri Louis	http://viaf.org/44405971/	http://en.wikipedia.org/wiki/Lekain	
lelanjohn0024255	John Leland	Leland, John	http://viaf.org/14849374/		
lemerlouis023366	Louis Jean Népomucène Lemercier	Lemercier, Louis Jean Népomucène	http://viaf.org/2473387/	http://en.wikipedia.org/wiki/Népomucène_Lemercier	
lemernicol025487	Nicolas Lémery	Lémery, Nicolas	http://viaf.org/44301671/	http://en.wikipedia.org/wiki/Nicolas_Lemery	http://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Nicolas_L%C3%A9mery.jpg/230px-Nicolas_L%C3%A9mery.jpg
lemirnoel0023365	Noël Le Mire	Le Mire, Noël	http://viaf.org/43516/		
lemonguill023364	Guillaume Antoine Le Monnier	Le Monnier, Guillaume Antoine	http://viaf.org/66600015/		
lemoynicol002260	Nicolas Toussaint Le Moyne des Essarts	Le Moyne des Essarts, Nicolas Toussaint	http://viaf.org/19716827/		
lenfapeter024596	Peter Charles L'Enfant	L'Enfant, Peter Charles	http://viaf.org/10792459/	http://en.wikipedia.org/wiki/Pierre_Charles_L'Enfant	http://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Pierre_Charles_L%27Enfant.gif/187px-Pierre_Charles_L%27Enfant.gif
lenglnicol002315	Nicolas Lenglet Du Fresnoy	Lenglet Du Fresnoy, Nicolas	http://viaf.org/100003543/		
lennocharl002317	Charles Lennox, 2nd duke of Richmond	Lennox, Charles, 2nd duke of Richmond	http://viaf.org/51680456/	http://en.wikipedia.org/wiki/Charles_Lennox,_2nd_Duke_of_Richmond	http://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Charles_Lennox%2C_2nd_Duke_of_Richmond%2C_Duke_of_Lennox.jpg/180px-Charles_Lennox%2C_2nd_Duke_of_Richmond%2C_Duke_of_Lennox.jpg
lennocharl024313	Charles Lennox, 3rd duke of Richmond	Lennox, Charles, 3rd duke of Richmond	http://viaf.org/4918690/	http://en.wikipedia.org/wiki/Charles_Lennox,_3rd_Duke_of_Richmond	http://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/3rd_Duke_of_Richmond.jpg/240px-3rd_Duke_of_Richmond.jpg
lenoijeanc002318	Jean Charles Pierre Le Noir	Le Noir, Jean Charles Pierre	http://viaf.org/14869090/		
lenorjeann002264	Jeanne Antoinette Le Normant d'Etioles, marquise de Pompadour	Le Normant d'Etioles, Jeanne Antoinette, marquise de Pompadour	http://viaf.org/56628259/	http://en.wikipedia.org/wiki/Madame_de_Pompadour	http://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Carle_Vanloo%2C_La_Marquise_de_Pompadour_en_jardini%C3%A8re_%28vers_1754%E2%80%931755%29.jpg/220px-Carle_Vanloo%2C_La_Marquise_de_Pompadour_en_jardini%C3%A8re_%28vers_1754%E2%80%931755%29.jpg
leopocarlg024530	Carl Gustaf af Leopold	Leopold, Carl Gustaf af	http://viaf.org/56876741/		
lepetjeanj023360	Jean Jacques Lepetit	Lepetit, Jean Jacques	http://viaf.org/103017147/		
leprotti00002319	Antonio Leprotti	Leprotti, Antonio	http://viaf.org/77098577/		
lerbesigmu023991	Sigmund Ludwig Lerber	Lerber, Sigmund Ludwig	http://viaf.org/69294274/		
lerigjeanf002160	Jean François Lériget de La Faye	Lériget de La Faye, Jean François	http://viaf.org/66458578/	http://en.wikipedia.org/wiki/Jean-François_Leriget_de_La_Faye	
lerisclair002161	Claire Josèphe Hippolyte Léris de Latude	Léris de Latude, Claire Josèphe Hippolyte	http://viaf.org/95241722/	http://en.wikipedia.org/wiki/La_Clairon	http://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Mlle_Clairon.jpg/220px-Mlle_Clairon.jpg
leronjean0002275	Jean Le Rond d'Alembert	Le Rond d'Alembert, Jean	http://viaf.org/46756283/	http://en.wikipedia.org/wiki/Jean_le_Rond_d'Alembert	http://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Alembert.jpg/200px-Alembert.jpg
leroumiche002276	Michel Ange André Le Roux Deshauterayes	Le Roux Deshauterayes, Michel Ange André	http://viaf.org/7417892/		
leroyfelix002278	Félix François Le Royer d'Artezet de La Sauvagère	Le Royer d'Artezet de La Sauvagère, Félix François	http://viaf.org/34755503/		
leroyhenri004277	Henri Le Roy	Le Roy, Henri	http://viaf.org/14923753/	http://en.wikipedia.org/wiki/Henricus_Regius	http://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Henricus_regius.jpg/220px-Henricus_regius.jpg
leroyjulie023358	Julien David Leroy	Leroy, Julien David	http://viaf.org/73964571/	http://en.wikipedia.org/wiki/Julien-David_Le_Roy	http://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Ionic_order_J.L.Leroy.jpg/200px-Ionic_order_J.L.Leroy.jpg
lesaggeorg002323	Georges Louis Le Sage, fils	Le Sage, Georges Louis, fils	http://viaf.org/17542949/	http://en.wikipedia.org/wiki/Georges-Louis_Le_Sage	http://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Lesage.jpg/220px-Lesage.jpg
lessigotth002331	Gotthold Ephraim Lessing	Lessing, Gotthold Ephraim	http://viaf.org/9849550/	http://en.wikipedia.org/wiki/Gotthold_Ephraim_Lessing	http://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Gotthold_Ephraim_Lessing.PNG/220px-Gotthold_Ephraim_Lessing.PNG
lesuirober002333	Robert Martin Lesuire	Lesuire, Robert Martin	http://viaf.org/22144831/		
letellouis002281	Louis Charles César Le Tellier, duc d'Estrées	Le Tellier, Louis Charles César, duc d'Estrées	http://viaf.org/165934/	http://en.wikipedia.org/wiki/Louis_Charles_César_Le_Tellier	
letonelisa002282	Élisabeth Théodose Le Tonnelier de Breteuil	Le Tonnelier de Breteuil, Élisabeth Théodose	http://viaf.org/12299640/		
letoupierr002286	Pierre Prime Félicien Le Tourneur	Le Tourneur, Pierre Prime Félicien	http://viaf.org/49227979/		
lettsjohnc003917	John Coakley Lettsom	Lettsom, John Coakley	http://viaf.org/49990442/		
leusdjohan025701	Johannes Leusden	Leusden, Johannes	http://viaf.org/27048598/	http://en.wikipedia.org/wiki/Johann_Leusden	
levasmarie022969	Marie Thérèse Levasseur	Levasseur, Marie Thérèse	http://viaf.org/8182563/		
levayjeanf002288	Jean François Le Vayer	Le Vayer, Jean François	http://viaf.org/264805859/		
leverjohn0025436	John Leverett	Leverett, John	http://viaf.org/12739377/	http://en.wikipedia.org/wiki/John_Leverett	http://upload.wikimedia.org/wikipedia/commons/thumb/6/67/JohnLeverettInMilitaryUniform.jpg/200px-JohnLeverettInMilitaryUniform.jpg
levesjean0002164	Jean Lévesque de Burigny	Lévesque de Burigny, Jean	http://viaf.org/36965930/	http://en.wikipedia.org/wiki/Jean_Lévesque_de_Burigny	
levesjeans024195	Jean Simon Lévesque de Pouilly	Lévesque de Pouilly, Jean Simon	http://viaf.org/249621/		
leveslouis002165	Louis Jean Lévesque de Pouilly	Lévesque de Pouilly, Louis Jean	http://viaf.org/66508750/	http://en.wikipedia.org/wiki/Louis-Jean_Lévesque_de_Pouilly	
levespierr002166	Pierre Alexandre Lévesque de La Ravalière	Lévesque de La Ravalière, Pierre Alexandre	http://viaf.org/22239403/		
